"created_at","id","quote_count","retweet_count","text","favorite_count"
"Fri Apr 03 20:21:58 +0000 2026","tweet-2040162917396443606","1","0","They came to our office first before they registered in your office as a student","18"
"Fri Apr 03 13:23:40 +0000 2026","tweet-2040057648150667429","0","0","Are you serious X @X !?? 

Hello @X @Support, 
@itJIMIN1013
@PJMLand_Myanmar
@JMonAppleMusic2
@hourlystream_jm
@hourlystreamjm2
@jimin_chartsph has been suspended despite having adhered to all X ules and guidelines I respectfully request  kindly ask for the reinstatement of the account! It's a fan account.","0"
"Tue Mar 31 10:38:20 +0000 2026","tweet-2038928878165484015","1","0","⠀⠀
⠀⠀𝓇 ules  .
⠀⠀","0"
"Wed Apr 01 15:13:13 +0000 2026","tweet-2039360441542173045","0","0","naunsa naman ni murag mag isa ka bulan naman ni nga ubo ug sip-on","0"
"Wed Apr 01 04:55:27 +0000 2026","tweet-2039204976183115885","0","0","Padung naman sad ni hilanat. 🥲","0"
"Wed Apr 01 03:44:12 +0000 2026","tweet-2039187043192815744","0","0","Ojalá ser tuyo otra vez.","0"
"Tue Mar 31 20:37:03 +0000 2026","tweet-2039079547958890531","0","0","hilanat check","0"
"Sun Mar 29 17:41:05 +0000 2026","tweet-2038310489826930971","0","0","That liquor lastnight was nasty asf Ules said I wouldn’t give that to my worst enemy I said bitch I would tf he said bro you evil asf 🤭😭😭😭😭😭😭 I know it","0"
"Thu Apr 02 22:06:56 +0000 2026","tweet-2039826944754425863","0","0","I will not be posting context to this doodle. https://t.co/szaJ7BK6An","4"
"Sun Apr 05 05:59:19 +0000 2026","tweet-2040670601426472983","0","0","maluya jud ang all if naay manikas sa dula hahays paeta
grabe ka gahaman","0"
"Fri Apr 03 20:30:19 +0000 2026","tweet-2040165016759050478","0","0","Small Phebe doodle because I love her very much https://t.co/SCjmRSNHi4","5"
"Thu Apr 02 17:09:23 +0000 2026","tweet-2039752062234468448","0","1","Please tell me I'm not crazy please tell me you guys can see Ian in this cat.","7"
"Thu Mar 12 16:35:45 +0000 2026","tweet-2032133455283437939","0","0","Dafak I'm not feeling well!!! Nadutlan pa sang hilanat ba","0"
"Tue Mar 17 14:59:12 +0000 2026","tweet-2033921095795941797","1","0","⠀
⠀
⠀⠀⠀ 𝐈. 𝓡ules
⠀
⠀","0"
"Thu Mar 19 06:50:03 +0000 2026","tweet-2034522773402607943","0","0","I barely know anything about Spiderman but those edits of the new trailer b making me cry","0"
"Wed Mar 11 20:37:50 +0000 2026","tweet-2031831988970094840","0","1","➡️ immersion au Linao Club et échanges avec leurs jeunes champions de Jiu‑Jitsu Brésilien 

➡️ inauguration de l’espace Jacky Riou, en hommage à ce gardien emblématique de la salle Leyrit, entouré de nombreux sportifs et de sa famille https://t.co/hiurYhCYwX","8"
"Thu Mar 12 07:44:28 +0000 2026","tweet-2031999751760286101","0","0","Baste: Si bangag na de sip-on.

🤣🤣🤣🤣","1"
"Thu Mar 19 06:49:18 +0000 2026","tweet-2034522585493586031","0","0","????? https://t.co/QHag8QoVVn","0"
"Thu Mar 12 01:42:22 +0000 2026","tweet-2031908625501802861","0","0","Céus, quanta poeira.","0"
"Fri Mar 13 13:03:44 +0000 2026","tweet-2032442488259277291","0","5","maluya kos kagwapo nimo doh 

JADEWARD BEYOND MYSTERY","42"
"Sun Mar 15 02:51:53 +0000 2026","tweet-2033013284144820256","0","0","poya aning ubo ug sip-on eyy","0"
"Thu Mar 19 12:59:50 +0000 2026","tweet-2034615834434585057","0","0","Subaw, hilanat, kasukaon, labad sa ulo, sakit sa lawas, og kapoy ang lawas","0"
"Thu Mar 19 10:22:23 +0000 2026","tweet-2034576209942557156","0","0","Maluya Was happy Seeing Ishowspeed collab With Marlon Because Months Ago Marlon Said His Dream Collab Is Ishowspeed https://t.co/M805xQXwb1","1"
"Thu Mar 19 07:06:17 +0000 2026","tweet-2034526860215030242","0","0","he is everything you want he is everything you need he is everything inside of you that you wish you could be he says all the right things at exactly the right time but he means nothing to you and you dont know why https://t.co/VxaOEtclvX","0"
"Thu Mar 12 06:33:32 +0000 2026","tweet-2031981902777786753","0","0","Como eu escaralho sem escaralhar isso? https://t.co/bWYIVjemM4","0"
"Thu Mar 12 07:46:22 +0000 2026","tweet-2032000231597040067","0","0","oa sa sip-on si sister","0"
"Tue Mar 17 08:21:24 +0000 2026","tweet-2033820987704414529","0","0","I was wrong and I just cant live without you","0"
"Thu Mar 12 03:11:56 +0000 2026","tweet-2031931166513840623","0","0","tuara gi hilanat na","0"
"Tue Mar 17 10:53:03 +0000 2026","tweet-2033859150179144056","0","0","[ *®eal ®ules 🇵🇭 2026 ]

®ock all brains!
®ighteously!
®ulers!","1"
"Thu Mar 12 06:56:56 +0000 2026","tweet-2031987791614394624","0","0","and i hope you will https://t.co/x1ZtDRwoYN","0"
"Wed Mar 11 06:39:12 +0000 2026","tweet-2031620940313002330","0","0","ahak na hilanat ni","0"
"Tue Mar 10 12:52:44 +0000 2026","tweet-2031352557130629381","0","0","pwede mamatay kajot? boyshettt nga hilanat ug hubak. Naa pakoy oral facil😭","0"
"Wed Apr 15 03:20:35 +0000 2026","tweet-2044254531572363376","0","0","@Tynach @Laythe_li_suwi @N4pstr mostly absurdist, based on https://t.co/ycpgwwOhxM and the fact I'm using a phone running postmarketos as a backup gateway (and hopefully a sip server soon)","2"
"Mon Apr 13 10:21:46 +0000 2026","tweet-2043635751238439098","0","0","good morning! well time to take a big sip of coffee and check whether the pope is weak on crime. haha of course he isn’t! so weird that that would even occur to me lol","2"
"Sat Apr 11 04:30:59 +0000 2026","tweet-2042822698510713262","0","0","Strip Contest - Strip Selector Adult Games https://t.co/o0KU7YvEfo","0"
"Thu Apr 16 00:47:36 +0000 2026","tweet-2044578418671419487","0","0","*He just takes another sip of wine smiling while picturing those looks in his head*

Hmmm... That could work, that could work... Although everything looks good on you, dear

*Winks again and finishes his wine*

Hmmm... I could also think of something... ""Flashier""... *Making a gesture with both hands*

Yes","2"
"Mon Apr 13 06:59:53 +0000 2026","tweet-2043584946816889213","0","0","Squirt is not pee #SquirtIsNotPee","1"
"Mon Apr 13 07:49:06 +0000 2026","tweet-2043597330532688228","1","6","Morning run &amp; lifting session done. Go pay your sIave tax while i sip on coffee and brunch:) ☕️ https://t.co/qdLUwWuwsn","104"
"Tue Apr 14 12:56:47 +0000 2026","tweet-2044037148450435194","0","0","She should have warned people about not chugging it so they won't be on the toilet like crazy, lolll. I used to sip this same concoction on evenings when I was in high school to grow my hair, and it did!","1"
"Tue Apr 14 09:29:04 +0000 2026","tweet-2043984874504167914","0","0","@Tipsters2avoid Didn't notice She is for me Boys, but got the others.

Trying to work out what Jake might be on today, these looked good at 7am

Kaydence 14:33 9/2
Jetty May 15:08 10/1
Arbaawy 16:10 28/1
Real Gain 16:45 6/1
Hold Up La Colmine 16:52 10/1
Big Sip 18:30 11/2
Tutu Twist 19:42 6/1","2"
"Mon Apr 13 13:51:41 +0000 2026","tweet-2043688578316734847","0","0","@RBlooms2021 Good morning.  Happy Monday.  Wonder what today will bring!?  Close to seventy warm degrees this morning, how good is that?!  So I’m going to sip a little coffee and work on this high heart rate☮️❤️☁️","1"
"Mon Apr 13 06:50:06 +0000 2026","tweet-2043582484005437579","0","2","While others watch the bridge form,
you’re already crossing it.

Build your portfolio with a Bitcoin SIP on ZebPay 🚀 https://t.co/4lIGA1AxfG","7"
"Wed Apr 15 01:57:58 +0000 2026","tweet-2044233741111836940","0","0","They’re trying to stop you from buying the milkshake on the menu as a sweet treat after your dinner and hitting the Kirk sip https://t.co/N4u1yICOn6","7"
"Mon Mar 23 13:29:21 +0000 2026","tweet-2036072813816144091","1","0","Hi! Lots of complicated songwriting going on here , possible movement of ules ennevyr release to 2027. Very ambitious ideas , may not be able to see them to their completion this year . The single is going to be Pathfinder! That will happen eventually! I promise! 17 minute song","3"
"Thu Mar 26 13:13:46 +0000 2026","tweet-2037156053280813544","0","0","Definitely a more orchestral and folk-like approach this time around.. so muuuch more complicated than a full ambient album.. still some ambient .. don't worry ambient enjoyers..","5"
"Sat Mar 28 16:45:36 +0000 2026","tweet-2037934139077452155","0","0","https://t.co/kY3b9Jowud","0"
"Wed Mar 25 00:23:10 +0000 2026","tweet-2036599738024554765","0","0","so many breakup songs but not a lot for when ur trying to pull it together","0"
"Mon Mar 23 06:29:40 +0000 2026","tweet-2035967194564305148","0","0","Literal nga gin hilanat man ta sa kadakuon ba!","6"
"Tue Mar 24 11:43:35 +0000 2026","tweet-2036408582787170681","0","0","These threats violate X TOS but the same ules don't apply to friends of  🇮🇱 . 
Don't be surprised if you find out all your personal data harvested by X is being fed to 🇮🇱 connected  AI apps that can ID, locate and target designated 'enemies' of the  🇮🇱🇺🇲 war machine.","0"
"Sun Mar 22 00:42:19 +0000 2026","tweet-2035517396039938473","1","14","🇸🇳🌸. Je vous jure, l’histoire ne sera ni falsifiée ni tronquée‼️ 
Iran 🇮🇷 merci pour cette Riposte venue tardivement. Nous n’avons pas oublié les centaines d’enfants br.ulés vifs par Is.ra£l, ceux amputés sans anesthésie. Ba.lles à la tête. M0rts, affamés… https://t.co/5rlYDQ293H","74"
"Mon Mar 23 00:52:33 +0000 2026","tweet-2035882357790482496","0","0","Ules Pulling My Braids I Barley Got Hair Somebody Call Help","0"
"Sat Mar 28 08:31:58 +0000 2026","tweet-2037809912601096639","0","0","[ *®eal ®ules 🇵🇭 2026 ]

®ise on laughters!
®ighteously!
®ulers!","1"
"Wed Mar 25 21:42:01 +0000 2026","tweet-2036921573618434255","0","0","https://t.co/pxiW42zynk","0"
"Sat Mar 28 00:07:23 +0000 2026","tweet-2037682929225093379","0","0","HAHAHAHAH diri ta maluya😬","0"
"Mon Mar 23 06:25:48 +0000 2026","tweet-2035966223348072495","0","0","testing testing ????? https://t.co/icjzaGxfWJ","0"
"Thu Mar 26 07:47:30 +0000 2026","tweet-2037073948169601108","0","0","that 20 minutes every day where I feel ready to be inba committed relationship is like getting a hand warmer in 20 degree weather. part of me is warm temporarily","0"
"Fri Mar 27 23:39:44 +0000 2026","tweet-2037675971919433893","0","0","https://t.co/96qPTwKvnV","0"
"Fri Mar 27 20:51:01 +0000 2026","tweet-2037633514388980091","0","0","healing in silence is so powerful","0"
"Sat Mar 21 19:17:49 +0000 2026","tweet-2035435731372626133","0","0","in my dream we were shooting the shit and catching up like old friends","1"
"Sat Mar 28 13:30:02 +0000 2026","tweet-2037884924057764348","0","0","Ules Okmn","0"
"Sat Mar 28 21:13:35 +0000 2026","tweet-2038001581669720315","0","0","mura man kog maluya di maka-rewatch","1"
"Fri Mar 27 13:44:00 +0000 2026","tweet-2037526051396493582","0","0","Maluya was confused when Ishowspeed and marlon kiss each other https://t.co/ey31oYHKZY","0"
"Mon Mar 23 06:27:04 +0000 2026","tweet-2035966539137155114","0","0","so pissed roadrunners live in Arkansas. get your ass back to NM where you belong NOW","1"
"Thu Mar 05 20:02:55 +0000 2026","tweet-2029648876668604671","0","0","maluya na unta ko kaso naabtan nako syag nga love sa Tiktok, ilahos ta na nig trabaho uy HAHAHAHA https://t.co/oh6BFntpm9","0"
"Sun Mar 08 09:54:26 +0000 2026","tweet-2030582910252634374","0","7","📍 İlçe Başkanlığımıza Ziyaret

Elgün Mahalle Başkanımız Mehmet Raşit Ules beyefendi, İlçe Başkanımız Sn. Lütfi Bağcı’yı ilçe başkanlığımızda ziyaret etti.

Parti çalışmalarımız üzerine istişarelerde bulunarak mahallemizde yürütülen faaliyetler hakkında değerlendirmeler gerçekleştirdik. Nazik ziyaretleri dolayısıyla kendilerine teşekkür ediyor, çalışmalarında muvaffakiyetler diliyoruz.

#RamazandaViranşehir #RamazandaŞanlıurfa #MilletimizleİnancımızBir

@RTErdogan 
@abuyukgumus 
@bybekirbozdag
@CYAZMAC
@ibrahimeyyupogl
@AEminOnenOfis 
@milhamigunbegi
@hakanaksu058
@farukaytek
@lutfibagci
@HuseyinKandemr
@Akparti
@akpartiurfa","16"
"Fri Mar 06 21:56:51 +0000 2026","tweet-2030039935366152331","0","0","pokemon pokopia is my new obsession","1"
"Wed Mar 04 05:25:58 +0000 2026","tweet-2029065793804071313","0","0","Бибігүл Жексенбай: Референдум — ел болашағына үлес қосуға берілген мүмкіндік https://t.co/caUJ1eDPWd https://t.co/cjVCIdy6LS","0"
"Tue Mar 03 12:29:46 +0000 2026","tweet-2028810061032861727","0","0","gi hilanat ang oat","0"
"Mon Mar 09 22:19:59 +0000 2026","tweet-2031132922233635185","1","5","Rácz András: a cáfolatok hiánya erősíti meg, hogy az oroszok beavatkoznának a választásokba https://t.co/xhF5WsYVh2 https://t.co/tiSvjxpgEH","25"
"Sat Mar 07 05:37:23 +0000 2026","tweet-2030155832693039108","0","0","sa kadakolan ning pwedeng magsuffer ning alog kauni ngata ako pa? ako pa talaga na maluya sa gabos na bagay🥺,gusto koman sana maging maayos ngata kaipohan koman uni maranasan?","0"
"Tue Mar 03 01:56:10 +0000 2026","tweet-2028650608786559298","0","0","📍Linao Cave

#TravelPH #lovephilippines https://t.co/UqsnHhqCHE","0"
"Fri Mar 06 05:59:36 +0000 2026","tweet-2029799036853821448","0","0","guess kinsay nag hilanat 🙂","0"
"Mon Mar 09 08:56:11 +0000 2026","tweet-2030930636962463899","0","0","maayo ni ako hilanat if maabot na amo stipend dost😔","0"
"Sun Mar 01 22:29:33 +0000 2026","tweet-2028236223383585273","0","0","I miss my guy","1"
"Mon Mar 09 12:41:27 +0000 2026","tweet-2030987328752378116","0","27","hiloh po g/irl r/ules baba po muna sa tl pls kami muna

JADEWARD UNSPOKEN TENSION https://t.co/H4jHRyiddH","22"
"Fri Mar 06 11:41:41 +0000 2026","tweet-2029885121998782503","0","0","Egy utazásguru megmutatta, hogyan választhatjuk ki az ülésünket a Ryanair gépein ingyen 

#utazas #ryanair #repulogep #legitarsasag #ules #hack #szoljhozza https://t.co/gyqjMPhglG","0"
"Sun Mar 08 03:54:38 +0000 2026","tweet-2030492360732475604","0","0","Ka maayo gyud mutiming sa akong hilanat, di jud sya ganahan makuhaan akong sick leave credits. 2nd weekend na ni na-happen. I think sign ni nga need kog bakasyon chareng","1"
"Mon Mar 09 23:22:39 +0000 2026","tweet-2031148689817813429","0","0","@tswiftmv linão","0"
"Sun Mar 08 18:33:34 +0000 2026","tweet-2030713552672051272","0","0","كُـود  كوبِون خـِصم

⎐تُيموُ⎐
⊵teB72⊴

⎐ايهرب⎐ايهيرب اهرب
⊵GCA5893⊴

⎐نون⎐
⊵S3Q⊴

^^^
uLES","0"
"Fri Mar 06 13:52:20 +0000 2026","tweet-2029918000405500175","0","0","🚨🇮🇱🇫🇷 INSOLITE

Un Juif chauviniste explique que « ces sales Gaulois b*ugn*ules » ont une opinion  incorrecte sur l’Iran :","10"
"Thu Mar 05 14:49:31 +0000 2026","tweet-2029570007336714335","0","0","@Linao__ Oui avant la sortie du jeu 😉","0"
"Thu Mar 05 14:10:57 +0000 2026","tweet-2029560298634727724","0","0","Ubo sip on ug hilanat pahawa na tawn aha naman lang ta mulugar ninyo.","0"
"Fri Mar 06 16:00:22 +0000 2026","tweet-2029950222181466339","0","0","#LINAO 
Only hashtag better is #LINAFO
We all know what the F stands for","0"
"Wed Apr 15 18:09:42 +0000 2026","tweet-2044478285606703237","0","0","Tonight Ima sip on some Don and get on fable to rate the books I read in January-March! can’t wait to talk my shit about Kiss the Villain 🫠","0"
"Wed Apr 15 16:50:12 +0000 2026","tweet-2044458280173404246","1","0","legs crossed, back leaned on the cold wall behind himself. a hand gun trained on the opposing figure, while his other cupped a cold glass of milk. a quick sip taken before their attention trained back to siren.

“ what do you know about homelander’s plans? “","1"
"Tue Apr 14 15:00:59 +0000 2026","tweet-2044068407264587859","0","0","Want endless energy all day? Try this routine!

​Wake up and ignore the phone. Step barefoot onto the floor.Slowly sip two glasses of water,freshen up, then soak in ten minutes of direct sunlight on your face. Next,walk 1000 steps. Now, enjoy your amazing focus!
#health #habits","1"
"Mon Apr 13 20:41:24 +0000 2026","tweet-2043791685159727419","0","0","Yo there This is a resultsFollow meoriented technologist turning coffee into IoT Building in public 🎯","0"
"Mon Apr 13 23:30:00 +0000 2026","tweet-2043834115993284997","1","23","🚨 TERRIFYING: 18-Year-Old Girl Drugged on Her First Night Out 🔥

Millie Taplin went to a nightclub for the first time on her 18th birthday.

A stranger offered her a “vodka lemonade.”

She took one sip.

Seconds later her face went numb, her fingers twisted into claws, and her entire body locked up.

She was fully conscious — trapped inside her own body, screaming in her mind but unable to move.

Doctors say she was likely given two substances: one to paralyze her, another to knock her out.

Nothing showed up in the tests.

Her mother is now warning every girl:

“Never accept a drink from a stranger.”

This is every parent’s worst nightmare. 💔

Share this before another girl becomes a victim.","25"
"Tue Apr 14 14:36:00 +0000 2026","tweet-2044062116760404245","0","0","@GazoGlaggle [Low battery alert... they might fall asleep at the slightest little thing. Poor lil glooble.

They sip it, trying not to get goo on the cup from doing so..]","1"
"Sat Apr 11 02:00:15 +0000 2026","tweet-2042784762796925281","0","0","Hi everyone Meet an ambitious DevOps guru diving deep into IoT Building in public 👨‍💻","0"
"Tue Apr 14 14:08:25 +0000 2026","tweet-2044055176294834232","8","174","In the UK, Millie Taplin was attending her first nightclub on her 18th birthday when she was handed a drink by a stranger. The stranger handed her a vodka lemonade “Try this”

Millie took a sip. 

Seconds later, her face went numb, her fingers curled into claws and her entire body stiffened like she was possessed. 

She stayed fully conscious, trapped inside herself, writhing in agony and screaming in her head that she couldn’t move her body.

Rushed to hospital, doctors said she was likely dosed with two unknown drugs: one to paralyse her, one to knock her out. Tests couldn’t identify the substance.

Her mother later released footage as a warning: never accept a drink from stranger.","310"
"Mon Apr 13 13:58:49 +0000 2026","tweet-2043690374242443727","0","0","Zero commission. No hidden charges. One powerful app to manage it all.

Explore Direct Mutual Funds on 5paisa 👇
https://t.co/sNvbmde9ZX

#DirectMutualFunds #5paisa #MutualFunds #ZeroCommission #SIP https://t.co/13laAYNLw4","1"
"Mon Apr 13 23:58:08 +0000 2026","tweet-2043841194845700472","0","0","No, it's not BS. This is a real 2021 incident from Southend, UK. 18-year-old Millie Taplin was at MooMoo nightclub on her first night out for her birthday when a stranger offered her a ""vodka lemonade."" One sip in, she was spiked (doctors suspected two unknown drugs: one paralyzing, one sedative). She was fully conscious but couldn't move or speak for ~4 hours—body locked up, hands like claws, looked ""possessed."" Her mom filmed it in hospital and shared as a warning. She recovered fully next day; no arrests, substances never ID'd in tests. Story's old but recirculating.","2"
"Wed Apr 15 00:51:48 +0000 2026","tweet-2044217089817477315","0","0","@Mr_Aejis I would also sit on the porch and sip iced tea in the rain if given the chance.","1"
"Tue Apr 14 03:23:27 +0000 2026","tweet-2043892865072292001","7","138","In the United Kingdom, Millie Taplin was offered a drink by a stranger while heading to a nightclub for the first time on her 18th birthday.

The stranger handed her a cocktail, saying, “Vodka lemonade, try this.”

Millie took a sip.

Within seconds, her face went numb, her fingers clenched in a grotesque spasm, and her entire body stiffened as if locked in place.

She was fully conscious but her body wouldn’t move; trapped inside, she writhed in agony, her mind screaming in realization that she couldn’t budge.

When she was rushed to the hospital, doctors said she had likely been given two unidentified substances: one to paralyze, the other to knock her out. Tests failed to identify the substances.

Her mother later shared this as a warning: “Never accept a drink from a stranger.”","469"
"Mon Apr 13 13:34:05 +0000 2026","tweet-2043684146879312009","1","0","@chunkyboyjames @British_Airways Again, buddy - take a sip of water. I’m in touch with the customer care of this large corporation. You need to go back to your day job or whatever it is that you spend time doing apart from trolling on Twitter, because this isn’t the best use of your time.","0"
"Tue Apr 14 06:15:34 +0000 2026","tweet-2043936179955929438","0","9","@ThandekaTag Sip

THANDEKA LIVE ON FB
THANDEKA TAKEOVER 
#ForeverWithThandeka 
#ThandekaTshabalala","6"
"Tue Apr 14 16:45:10 +0000 2026","tweet-2044094625611161807","0","0","@rigbybillybob @ANGELIC_GUIDE [Dozer drinks half of it in one sip, nodding approvingly.]

DELIGHTFUL, MAYBE I'LL MAKE YOU MY COOK! HAHAHA!

[He decides to sit on the ground, looking like a small mountain of fabric with a big yellow sun at the top.]","2"
"Tue Apr 14 05:29:34 +0000 2026","tweet-2043924603861356962","0","3","Start your day with power ⚡
This is not just coffee…
This is vision, strength, and the future.

💙 With BTCEN, every sip is a new beginning
📈 Elevate your energy, focus on your goals
🔥 Meet the brand of the future

BTCEN – Feel the power.

#BTCEN #CryptoLifestyle #Energy #Future #Blockchain #Bitcoin #Web3","9"
"Mon Apr 13 13:47:44 +0000 2026","tweet-2043687583025369574","0","0","@RamTeluguTrader @vini546 @AnkitFinAlpha @InvestNifty_ETF @sarang_contra @JoyfulGiri @investdunia1 @Prouspering @valueclarity @SukritGupta_ Focus on valuation good for 1.5 x SIP","5"
"Mon Apr 13 02:32:10 +0000 2026","tweet-2043517572910657638","0","2","@trouble_man90 @Tonkahawk All part of the “common sense Everyman™️” performance as if they don’t play golf and sip champagne with Theil on the weekends","20"
"Tue Apr 14 07:19:14 +0000 2026","tweet-2043952203316994516","1","11","@ShitpostRock2 The same people who call lolicons paedophiles will stuff goycorn down their gullets and sip on their goyca gola and tell you this is peak","519"
"Tue Apr 14 16:31:28 +0000 2026","tweet-2044091174823002498","0","0","@RoyRogers_HTMS my mistake was taking a sip of beer before hitting play on this...","6"
"Sat Mar 14 21:55:52 +0000 2026","tweet-2032938790499516875","0","0","hahahahahahaahahahahahahahahah","0"
"Sun Mar 15 22:22:25 +0000 2026","tweet-2033307859182629177","0","0","sometimes the person who broke you is the only one who knows how to fix you. don't go back","0"
"Thu Mar 12 11:48:00 +0000 2026","tweet-2032061039379169531","0","0","My god. San o pa ini na hiranat mawawara? Purbida.","0"
"Sun Mar 15 01:36:47 +0000 2026","tweet-2032994384191566140","0","0","if I dont text you on your bday ill be ok for the rest of my life","0"
"Mon Mar 16 13:36:46 +0000 2026","tweet-2033537964475846915","0","0","Dpota nga kurso ni. Deadma sa hilanat, naay post test ugma https://t.co/Zaol88gYor","0"
"Thu Mar 12 02:13:30 +0000 2026","tweet-2031916462055821576","0","0","Qué vergüenza si se topa con mis tweets antiguos","0"
"Wed Mar 18 03:45:59 +0000 2026","tweet-2034114062683128255","0","0","literally wtf is his problem","0"
"Thu Mar 19 14:18:31 +0000 2026","tweet-2034635635592704386","0","0","Kapoyi nan hilanat ka bonding 😭","0"
"Sat Mar 14 15:13:59 +0000 2026","tweet-2032837654459629581","0","0","maluya na lgi ko sa matcha wtf ??","0"
"Sat Mar 14 07:37:02 +0000 2026","tweet-2032722656513097779","0","0","Tous les mêmes enc'ules...🤮🤮🤮🤮🤮🤮","0"
"Wed Mar 11 14:40:43 +0000 2026","tweet-2031742119161786777","0","0","Vuelve Heeseung","0"
"Mon Mar 16 06:32:20 +0000 2026","tweet-2033431153529737339","0","0","guess no one cares about ping pong Lmfao","0"
"Wed Mar 18 11:56:30 +0000 2026","tweet-2034237506028458129","0","0","kapoy na gani maluya pagyud ug samot","0"
"Thu Mar 12 06:01:30 +0000 2026","tweet-2031973838976925757","0","0","Pila paman ka hilanat ang mu agi ayha ni ma human ang thesis?","0"
"Mon Mar 16 12:29:57 +0000 2026","tweet-2033521150521954558","0","0","kulang nalang mag gloves sa katugnaw jusko nga hilanat kini 🤒","0"
"Thu Mar 12 19:31:30 +0000 2026","tweet-2032177685645181345","0","0","walked past my ex with a tote bag he gave me and he was wearing a shirt I gave him https://t.co/fk3rITpDgC","0"
"Mon Mar 16 08:01:12 +0000 2026","tweet-2033453514844946779","0","0","goodnight moon goodnight pile of clothes on my bed goodnight vibrator plugged into the wall","0"
"Wed Mar 18 23:50:48 +0000 2026","tweet-2034417264280449156","0","0","piste ouy gi hilanat naman nua ko","0"
"Thu Mar 19 10:18:43 +0000 2026","tweet-2034575286298464342","0","0","unsaon nig langoy sa palaro nga gi hilanat naman? Navoang","0"
"Mon Mar 16 17:43:50 +0000 2026","tweet-2033600139869491595","0","0","HILANAT PALAYO","0"
"Wed Apr 01 07:46:46 +0000 2026","tweet-2039248088523555023","0","0","esse linao me lembrou você amiga @l4uret_","0"
"Sun Apr 05 12:42:51 +0000 2026","tweet-2040772152652357903","0","0","God Bless jud sa hilanat ugma","0"
"Fri Apr 03 16:18:29 +0000 2026","tweet-2040101643732263356","0","0","Oh my God. This is beautiful.","2"
"Mon Apr 06 20:29:58 +0000 2026","tweet-2041252095886839859","2","1","I’m starting to think some people on this app can’t read properly. I tweeted that about r ules because it shows no one’s perfect…it doesn’t matter what you ship they’re all toxic. Holy hell💀😭","9"
"Mon Mar 30 09:25:02 +0000 2026","tweet-2038548044229255416","0","0","yawa sabay mn sab sa exam atung hilanat oy pestiii haaa","0"
"Wed Apr 01 18:14:14 +0000 2026","tweet-2039405994443260063","0","0","🌿✨ Como parte de una significativa actividad vinculada a su sello medioambiental, la comunidad educativa de la Escuela Bahía Línao de Ancud, embelleció las entradas de cada una de las salas de clase con representaciones de la flora y fauna de nuestro territorio. https://t.co/zhsZTWdsYa","0"
"Mon Mar 30 16:41:08 +0000 2026","tweet-2038657792874000754","1","301","🪷﹕𐔌・love and deepspace 〃꒱
   — 𝗚𝗜𝗩𝗘𝗔𝗪𝗔𝗬 1x aurumn pass —
                   ¡ 1 winner !                       
                 ݁ Ი𐑼⋆ 𝓡ules . . .
- be okay with giving your lads id
- no caleb anti!
- like &amp; rt
- reply with a pic of your mc 
★ ends on april 3rd https://t.co/gfmOgCuKGg","468"
"Fri Apr 03 11:38:34 +0000 2026","tweet-2040031199163269232","1","1","—— ݁ᛪ༙ 𝓕ree 𝓒ard: 𝑼𝒎𝒂 𝒑𝒆𝒓𝒈𝒖𝒏𝒕𝒂 𝒐𝒃𝒋𝒆𝒕𝒊𝒗𝒂.

☆      𝓡ules

—— Me siga e comente aqui.

—— Mande sua pergunta na dm, junto com o contexto, nome e data de nascimento. 

—— Feedback após a leitura é obrigatório. 

—— ݁ᛪ༙ Acaba às 13:00 de hoje!

#loatwt #tarot https://t.co/FqDyxeLJwn","9"
"Fri Apr 03 12:25:55 +0000 2026","tweet-2040043115105669596","0","0","Matay man sad ta ani na combo uy hilanat, plus acid, plus lipong, plus galain ang tiyan hdncbnsjs wthecky is this combo","0"
"Thu Mar 19 20:26:33 +0000 2026","tweet-2034728251843547223","0","0","@Ules_vont no bc theoretically me or any mentor can’t make someone proftisbke it’s them and the reality is most people can’t become proftisbke","2"
"Tue Mar 24 12:57:44 +0000 2026","tweet-2036427242566459471","0","0","Mao ni kong gina ingon bahalag ang ubo ang dugay basta dip on dli lang mo atake kay maluya jud ko huhu","0"
"Fri Mar 20 16:47:51 +0000 2026","tweet-2035035604451217525","0","0","@Ules_vont Took time to learn the skill with 1-2 micros","9"
"Sat Mar 28 22:55:46 +0000 2026","tweet-2038027295919849725","0","0","https://t.co/EIjL831sp7","0"
"Tue Mar 24 07:28:34 +0000 2026","tweet-2036344406664773915","0","0","Jual akun 450k login google https://t.co/mogCbnWfeE","0"
"Fri Mar 20 01:43:11 +0000 2026","tweet-2034807936468345086","0","0","E toma do Lino , Linão do povo. Haja muito feliz que finalmente temos um técnico que ta salvando ele !!!","0"
"Sun Mar 29 00:48:29 +0000 2026","tweet-2038055663054508537","0","1","""Hercules? Darlin' you mean HUNK-ules."" Got the Hercules Bundle using code LolBrandon @lolbrandon_ 🫶🍒 https://t.co/foYoa4uXmR","14"
"Sat Mar 28 16:10:43 +0000 2026","tweet-2037925359526773101","0","0","https://t.co/4XutXxocmg","0"
"Sat Mar 21 10:55:45 +0000 2026","tweet-2035309383219904802","0","0","Тоқаев ел дамуына үлес қосқан азаматтарға мемлекеттік наградалар тапсырды https://t.co/ztwPy4DlnH https://t.co/MBxzvzruNH","0"
