id,date,text,language
2024333117952045415,2026-02-19 04:00:00,muling tinurong dahilan ni dating pangulong rodrigo duterte ang panghihina ng kaniyang katawan sa planong hindi pagdalo sa confirmation of charges hearing ng icc kaugnay na ulat httpstcotuhxq4kcnm httpstcowqisrzbzyb,tl
2024330706739139039,2026-02-19 03:50:25,pagod na pagod na ako para lang sa wala,tl
2024327768688009598,2026-02-19 03:38:44,okay tulog lang pala lagi pampagaling ng sipon ko,tl
2024326504730284343,2026-02-19 03:33:43,as someone na may sinus napalahirap bukod sa laging sipon sumasakit pa yung ulo ko,tl
2024305444869804215,2026-02-19 02:10:02,aguy inin na sipon juskopo,es
2024298643285823576,2026-02-19 01:43:00,pagod na pagod na ako putangina,tl
2024296843514179639,2026-02-19 01:35:51,cosycatcauldron final na nag give in ka na sinu na bias line mo yung sipon ako rin grabe na ang lakas ng virus ni jen ladymoby,tl
2024295105499451408,2026-02-19 01:28:57,matagal pa ba tong february kase pagod na pagod na akooo,tl
2024292093779472602,2026-02-19 01:16:59,sipon na naman,cs
2024291758193201618,2026-02-19 01:15:39,tama na please maawa naman kayo pagod na pagod na kami oh wag niyo na kami idamay sa kalokohan niyo,tl
2024291417993204072,2026-02-19 01:14:18,ngayon pa nag ka lagnat wtf,tl
2024273526392586517,2026-02-19 00:03:12,showandstell ahaha parang pagod na pagod,hr
2024269479749005557,2026-02-18 23:47:07,pagod na pagod ang menties at admins ng mikbrent pero bnubusog ni mikslmnc ung solids at mikwill iisa lang pla yan mwihihihi walang pkialam sa menties pagod na nangnongs pikon na pikon na sa kalandian nya sa pg mikslmnc user landian nila ni jowabunso4lyf ang prio,tl
2024268222711964053,2026-02-18 23:42:08,di makaramdam hr tignan nyo itsura ng mga empleyado alas siete pa lang pagod na pagod na hahaha bawasan ang onsite schedule leche,tl
2024265257657782534,2026-02-18 23:30:21,hoy hindi na umuubra yung alone but not lonely may mga araw talaga teh na gusto ko ng kausap lalo kapag pagod na pagod ka sa life ayvaa work yung makikinig lang sayo tapos ihahug ka,tl
2024263088493756742,2026-02-18 23:21:43,sana gumaling na tong ubo at sipon ko,en
2024254051010134440,2026-02-18 22:45:49,lagnat nga itooo,ceb
2024250840572465601,2026-02-18 22:33:03,pagod na pagod na ko gusto ko nang umuwi miss ko na bahay namin lord i need some rest pls,tl
2024243076974461174,2026-02-18 22:02:12,what if pagod na pagod na pagod na pagod na ako paano na kaya sila hahahahahhaha,tl
2024229080737206359,2026-02-18 21:06:35,pagod na pagod na yung tao,tl
2024216452702884126,2026-02-18 20:16:25,pagod na pagod yung tao oh,tl
2024214694580642230,2026-02-18 20:09:25,taas lagnat ah,nl
2024192887240471013,2026-02-18 18:42:46,anyway matutulog na si ate girlayaw mawala nung lagnat ko hay may pasok pa ako bukas,tl
2024190020672950280,2026-02-18 18:31:23,grabe ive been in the bpo naman for the past 3 years pero etong account na to insurance healthcare grabe pagod na pagod ako ayaw ko na pumasok nakakatamad palagi pumasok,tl
2024188526993297645,2026-02-18 18:25:27,putanginang sipon to hesus,en
2024185810518757551,2026-02-18 18:14:39,wag n magpanggap di k to matatapos bosit n lagnat to,ceb
2024184495222771947,2026-02-18 18:09:25,pagod na pagod na rin ako,tl
2024180594733908044,2026-02-18 17:53:55,pagod na pagod nako man pano ba to hahaha,lv
2024176281315921939,2026-02-18 17:36:47,lord bigyan mo ko pasensya lakas talino at comfort hahahahaha pagod na pagod na pagod na ko,tl
2024169773429362802,2026-02-18 17:10:55,jusko arawaraw pala akong nasa labas simula noong thursday last week pa kaya pala nagkakasore throat na ako pagod na pagod na pala ako,tl
2024168283612840206,2026-02-18 17:05:00,pagod na pagod na,gn
2024162960793362693,2026-02-18 16:43:51,beh nawala lagnat ko di ko expect na ang wild ng verdant wetlands behhhhhhh tinulak ka httpstcosuvxcfz7ux,tl
2024161591181070847,2026-02-18 16:38:25,kung gusto niyo tapusin ko nalang kaya tong lecheng buhay ko ah pagod na pagod nako kakaitindi sainyo bahala na talaga kayo pag sinubukan ko lang man tumalon para wala na kayong problema bwiset amp,tl
2024160379622834677,2026-02-18 16:33:36,pagod na pagod na kami sa mga duterte at marcos djuskopoo taena ang layo pa ng 2028 nangungompanya na bat di nalang po kayo magtrabaho,tl
2024157842207277224,2026-02-18 16:23:31,pagod na pagod na pagod na pagod na ako,tl
2024157810473537580,2026-02-18 16:23:23,pagod na pagod pa naman ako,tl
2024157316401213507,2026-02-18 16:21:25,wowz pagod na pagod katawan pero gusto pa magcrashout,war
2024151287164735639,2026-02-18 15:57:28,tlxvlnzl oh my lord the punishment on me may sipon pa ako and it punched me on the gut though for a second lang naman but still,en
2024150590469869671,2026-02-18 15:54:42,pagod na ako umintindi sayo pagod na pagod na,tl
2024149041119207815,2026-02-18 15:48:32,me and my lagnat against the world,en
2024148657164124633,2026-02-18 15:47:01,yung wala kang ginagawa pero pagod na pagod ka,war
2024143821584597119,2026-02-18 15:27:48,trflgrlqw wala man sipon lohhhh,en
2024142950461223271,2026-02-18 15:24:20,hema 1 week 2 nalang sana maalis na tong sipon ko and sore throat pls,en
2024142082710155752,2026-02-18 15:20:53,at bakit kayo nag tatawanan mga baks pagod na pagod na kakapaypay si moymoy oh pero go parin para kay special person capeath httpstcofxsshzc0bv,tl
2024140720093679931,2026-02-18 15:15:29,so tinamaan nanaman po ako may sinat ako sakit sobra ulo ko at may ubot sipon lord wag sana mahawa mga tao sa bahay lalo si maxine ko,tl
2024139090833396009,2026-02-18 15:09:00,sinabi na ngang masakit ang ulo hindi maka intindi,tl
2024138030471061551,2026-02-18 15:04:47,pagod na pagod na yung bata,tl
2024136675535061233,2026-02-18 14:59:24,i hate sipon so much hays,en
2024136433980899550,2026-02-18 14:58:27,sipon ba to,en
2024135962750497075,2026-02-18 14:56:34,putangina pagod na pagod na ko sa bansang to ngayon pa lang wala na kong pagasang nakikita sa bansang to dahil sa mga comments sa fb,tl
2024135840100659612,2026-02-18 14:56:05,pagod na pagod na siguro si niki kakakanta ng lowkey para sa ashdres hahahahaha,tl
2024133128294719576,2026-02-18 14:45:19,pagod na pagod katawan ko haha kaya pa ba to hanggang friday,tl
2024131815209070767,2026-02-18 14:40:05,pagod na pagod na si lord sainyo mga teh,tl
2024131364988076332,2026-02-18 14:38:18,ako lang ba sobrang pagod na pagod na,tl
2024129329152876560,2026-02-18 14:30:13,at bakit na lock na naman pagod na pagod na ako,tl
2024125073238442045,2026-02-18 14:13:18,batasan to ysa gathering nawawalan ako ng hope and sobrang sakit ng katawan ko plus mah lagnat ako yet i am very thankful tk heavenly father by using his other children to tap me and serve him and his children this is the lords work and i am glad to be part of that great work,en
2024122757517365525,2026-02-18 14:04:06,lagnat sakit puson sakit balakang no eat 2 days heavy bleeding die bitch,en
2024121350143828068,2026-02-18 13:58:30,lagnat ata to,sv
2024118635887808532,2026-02-18 13:47:43,grabe pagod na pagod talaga ako kapag kasama yung dalawa hindi ba naman namalayan oras alas syete na tuloy nakauwi haha,tl
2024112858406298045,2026-02-18 13:24:46,pagod na pagod na ako,tl
2024110147295945183,2026-02-18 13:13:59,bf nalang sana wag na lagnat hirap yan,tl
2024109614950736323,2026-02-18 13:11:52,pagod na pagod katawan ko,jbo
2024109595745296523,2026-02-18 13:11:48,masakit ang ulo ko,tl
2024104133410889830,2026-02-18 12:50:06,roblejinil whahahahahahahaha sabi ko nga sige give ko na sayo ash mukhang pagod na pagod ka mag cut,tl
2024094245196546076,2026-02-18 12:10:48,i know its my fault i know na hindi ko kayang gawin ang mga gusto nyong gawin ko pero sana alam nyong pagod na pagod na ako,tl
2024093954070004114,2026-02-18 12:09:39,haup masirino tangina sipon to,en
2024093583905546597,2026-02-18 12:08:10,pagod na pagod ang baby na yan akala mo sampu ang sinusuportahan eh hahahahah httpstcovvtm6rei6i,tl
2024093072058097955,2026-02-18 12:06:08,kung alam nyo lang isip at katawan ko pagod na pagod na,tl
2024092701780775251,2026-02-18 12:04:40,ilang araw ba ting lagnat na to gusto ko ng lumabas ng bahay,tl
2024090689710272772,2026-02-18 11:56:40,wonwooshhh pagod na pagod na si lord magamit pangalan niya sa kasamaan niyo jusko,tl
2024087125164257645,2026-02-18 11:42:31,pagod na pagod na ako ashrave 600m views,tl
2024086841096286333,2026-02-18 11:41:23,grabe ansakit ng ulo ko sa sipon tska ubo juskoo huhuhu baka ndi maayos salita ko sa reporting tom urghhh sana hindi na talaga kami makaabott plss maam palate ka konti hehe,tl
2024086577220354468,2026-02-18 11:40:20,grabe nakaka drain pagod na pagod na ako,tl
2024085731661217903,2026-02-18 11:36:58,pagod na pagod na kooooooo itigil na tong exam week,kv
2024084349268934796,2026-02-18 11:31:29,wfh 15 rto 10 fieldwork 75 pagod na pagod ako dai,tl
2024083346284802398,2026-02-18 11:27:30,eme gagu wag na pala sipon ko plz kairita,jbo
2024077453287702959,2026-02-18 11:04:05,life update hinahard fuck ng lagnat,tl
2024077228439486803,2026-02-18 11:03:11,i hate sipon talaga,en
2024076828642816265,2026-02-18 11:01:36,pagod na pagod na si lord sa inyo,tl
2024076729229459577,2026-02-18 11:01:12,tanginaa pagod na pagod na nga ako mabuhay mayron pang tatakbo na mag presidenti jusq awa na lang,tl
2024075300770836604,2026-02-18 10:55:31,tangina please pagod na pagod na ko sa mga overly religious na tao tapos ngayon gagawin niyong pang presidente yung isa,tl
2024072072641511676,2026-02-18 10:42:42,pagod na pagod na pagod na pagod na pagod,gn
2024070211138359771,2026-02-18 10:35:18,lagnat season na ngaa,ilo
2024068234069303428,2026-02-18 10:27:27,pagod na pagod sana makiss,ceb
2024065578026377537,2026-02-18 10:16:53,sana sa pagtulog ko di na ko magising kasi pagod na pagod na ako,tl
2024063578664554541,2026-02-18 10:08:57,flinslover nova is just so nostalgic pair it with royalsagot sa lagnat nung bata ako eh,tl
2024061038077837344,2026-02-18 09:58:51,rpdapithapon ssh mahal hinalikan niya muli sa noo ang novio at hinaploshaplos lamang ang buhok nito mukhang nilalamig pa rin siya sa gitna ng mainit na lagnat dont be sorry for all of those mahal you couldnt have known na magkakasakit ka if anything im just glad,tl
2024058294621671482,2026-02-18 09:47:57,gusto ko na magmatcha ulittt fleece langggg sana mawala na itong ubo at lagnat kooo,tl
2024051386560975342,2026-02-18 09:20:30,pagod na pagod na si lord masisi dahil sa inyo,tl
2024041906385400155,2026-02-18 08:42:50,pagod na pagod na ako ha httpstco2xedznu7qp,tl
2024038657360081011,2026-02-18 08:29:55,pwede bang sa iba muna ibigay yung lagnat ko,tl
2024026637428314618,2026-02-18 07:42:09,pinaka hate ko talaga yang sipon na yan e tas sinabayan pa ng ubo kainissss,rm
2024025283146432681,2026-02-18 07:36:46,may sipon na nga nanghihina pa katawan ko aray mo talaga,tl
2024019879280398676,2026-02-18 07:15:18,ikaw nalang lord bahala sa pilipinas pagod na pagod na kami ipaglaban to sa mga demonyong politiko,tl
2024008044133196019,2026-02-18 06:28:16,2 puff inabot agad e pagod na pagod yarn hahahahaha,uz
2023999367930409423,2026-02-18 05:53:48,wala naman akong ginagawa pero parang pagod na pagod ako,war
2023992650265690437,2026-02-18 05:27:06,tablan dayon sa lagnat,ceb
2023988952407986470,2026-02-18 05:12:24,pagod na pagod na ako kakaubo jusq hahahahaha,sk
2023988514728083756,2026-02-18 05:10:40,can we normalize shaming every dds we encounter like how the germans shame nazis pagod na pagod nako sa mga ddshits na yan,tl
2023984060247187830,2026-02-18 04:52:58,maryamcbbe may lagnat kaya wala,en
2023982967928782939,2026-02-18 04:48:37,day off yung hinihingi lagnat binigay masyado mo naman akong love lord araaaayyy moooo,en
2023979201175711998,2026-02-18 04:33:39,please wag tayo maging tanga sa 2028 pagod na pagod na ako sa fucking ph system,tl
2023978011662709215,2026-02-18 04:28:56,shutaaa nawala lagnat ko amp hahahahaha,de
2023977389886230845,2026-02-18 04:26:28,pagod na pagod ako putangina haha,tl
2023977173762146478,2026-02-18 04:25:36,parang everyday akong may lagnat,tl
2023972472261902394,2026-02-18 04:06:55,tangina naman pagod na pagod na ako sa bansang to,tl
2023971065073135939,2026-02-18 04:01:20,rpdapithapon napakunot ang kaniyang noo oo may miting sila sa up ngayon ngunit hindi iyon mahalaga ngayon mahal youre sick inaapoy ka ng lagnat theres no way youre going to the meeting today hinaplos niya ang mainit na pisngi ng novio im staying and taking,tl
2023967755062346087,2026-02-18 03:48:10,rpdapithapon kumurapkurap siya sa gulat kaagad niyang nilapaat ang kaniyang kamay sa noo ng novio at halos napabalik kaagad sa init mataas ang lagnat nito mukhang trangkaso nga ill get you medicine water and something you can eat ha dont get out of bed okay no coffee too,tl
2023946365597077558,2026-02-18 02:23:11,taena sipon tas ubo to di na nawalag sakin,it
2023940225312203096,2026-02-18 01:58:47,pagod na pagod na pagod,gn
2023923075537138182,2026-02-18 00:50:38,hindi naman na nawawala tong sipon na to sakit na ng ilong ko,tl
2023915690374340891,2026-02-18 00:21:17,every week may lagnat ang oat,tl
2023915451265486897,2026-02-18 00:20:20,pagod na pagod kana tapos mas mapapagod kapa,es
2023878541604188217,2026-02-17 21:53:40,sana mawala na lagnat ni selene,tl
2023873256982540481,2026-02-17 21:32:40,evalyn_m23 nawala na grabeng ubo and sipon signs of aging nalang talaga like masakit ulo dahil na over slept haha di ka na nagpopost,en
2023856485722452351,2026-02-17 20:26:02,bumalik na ung ubo at sipon sana ikaw din,no
2023854382136352883,2026-02-17 20:17:40,i hate my sipon omfh,en
2023845079866298424,2026-02-17 19:40:42,mas okay nang mag kanya kanya tayo dahil sobrang pagod na pagod na ako kaka intondi sayo mas okay na yung ganito maghiwalay na tayo,tl
2023841545326391643,2026-02-17 19:26:40,pagod na pagod na ko maghanap ng digicam pag ako napikon ipangpapatattoo ko nalang to,tl
2023834542981922902,2026-02-17 18:58:50,whut theee 3am ako natapos sa lahat sobrang pagod na pagod na pagod na pagod sa sports business tapos hindi parin pwede matulog dami pa need i edit for lent and raket ikennat,tl
2023833061528646105,2026-02-17 18:52:57,veriveriuu meron po pero minsan icut na po kailangan artista alam niyo nakahiya parehas cap at heath alam mo si ap pagod na pagod kasi work sa pbb,tl
2023832338237714811,2026-02-17 18:50:05,rnzdr pagod na pagod ako manood hahahaha,tl
2023818494165524620,2026-02-17 17:55:04,snowmight22 gmanetwork amen sana nga eh pagod na pagod na si heath magpakilig,ilo
2023806996542329107,2026-02-17 17:09:23,pagod na pagod na pagod,gn
2023803746048971008,2026-02-17 16:56:28,putangina ang taas ng lagnat umay,tl
2023795317280522333,2026-02-17 16:22:58,ziddiblochpti puray umathy muslima ke traf sai lagnat baijaty hai,pt
2023794744619647116,2026-02-17 16:20:42,taninahh pagod na pagod na pagod na akung umiyak ga,tl
2023778280147660890,2026-02-17 15:15:16,chenn_3002 congrats ads sana bumaba na lagnat mo sksksks,tl
2023778142259966000,2026-02-17 15:14:43,teh makiramdam ka naman teh pagod na pagod na ako sayo,tl
2023777188865282465,2026-02-17 15:10:56,bts_twt yoongi pagod na ko pagod na pagod na yung utak ko hanggang kelan ba ko magiging ganito,tl
2023776710253334771,2026-02-17 15:09:02,parang ngayon ko lang to aaminin sa sarili ko natatakot takot na takot na ko gusto ko humingi ng tulong gusto ko na magpahinga pagod na pagod na ko pero wala akong choice,tl
2023775740425367774,2026-02-17 15:05:11,alam niyo ba yung jeonghao au na ano may crush si minghao kay jeonghan tapos yung friends ni hao pagod na pagod n marinig ung mga sinasabi niya tungkol kay jeonghan tapos ini uncrush na niya pero orgmates sila tas parang nagugustuhan na rin naman,tl
2023773092485468236,2026-02-17 14:54:39,pagod na ko pagod na pagod,jbo
2023769842537689243,2026-02-17 14:41:44,hshshshshssh sorry na dk at vernon pagod na pagod lang lately shhshshs tamad httpstcoh0x8jgn3aa,en
2023769714795966816,2026-02-17 14:41:14,parang pagod na pagod na ang friend ni rodolfo down der httpstco2prvvdykwf,tl
2023765627442524249,2026-02-17 14:24:59,imyppn yung salad masyadong matamis nga eh may nahalo atang sipon evaciousendgame,war
2023764372624208131,2026-02-17 14:20:00,instead mag ingay ka dito mas okay sabihan mo nalng si jarrenglorious na isinga niya na yang sipon niya kasi pag nakanta siya parang ngongo at sabihin mo mag face wash kasi ang oily lagi,tl
2023762078381862993,2026-02-17 14:10:53,im do disapointed na pinapunta mokong lingayen from bayambang almost 1hr akong bumyahe nag motor inaya aya moko tapos uuwi lng din akong wala sayang sa gas specially pagod na pagod akong bumyahe na nag motor nag risk pako hayst alterlingayen alterdagupan alterpangasinan,tl
2023761138614497534,2026-02-17 14:07:09,pagod na pagod ang binnie namin ah,tl
2023750082362003737,2026-02-17 13:23:13,2 araw na tong lagnat ko,jbo
2023744422584705176,2026-02-17 13:00:44,pero alam ko sa sarili ko na pagod na pagod nako,war
2023744020359553460,2026-02-17 12:59:08,tangina pagod na pagod na pagod na pagod na ak,gn
2023741926583816678,2026-02-17 12:50:49,please sana mawala na lagnat ko,tl
2023738895653822795,2026-02-17 12:38:46,huy grabeng lagnat parang sobra naman ata,ca
2023737685169381485,2026-02-17 12:33:58,hanggang magbakasyon ang mga gamot rowwll nanay mo nalang ang bahalaa kung may lagnat kay khalell bioflu nalang kada 5 hrs pero gawin lang ng 4x di pwede ang 5,tl
2023737112697143345,2026-02-17 12:31:41,ate_tj hahaha masakit ang katawan at puro pasa,tl
2023736977879609642,2026-02-17 12:31:09,bat ganon parang pagod na pagod ako kahit sa bahay lang naman ako maghapon,tl
2023731891405525465,2026-02-17 12:10:56,vitaminb7ts makakarma yan lolobo sipon nyan sa madami tao,tl
2023729774984659338,2026-02-17 12:02:32,chimin710 kung sino man yan madapa sana sya sa harap ng maraming tao o lumabas sana sipon nyan habang kausap crush nya,tl
2023728421793079754,2026-02-17 11:57:09,grabe sobrang lagnat koo,ca
2023727413512069242,2026-02-17 11:53:09,nakakadrain gumawa ng narrative report tngina pagod na pagod nako kakaharap sa laptop sumasakit na kaluluwa ko,tl
2023727336378810453,2026-02-17 11:52:50,kahit ako kung pagod na pagod kakabuhat tapos puro error lang mga kakampi magmaoy din ako ihhh,tl
2023722654163927498,2026-02-17 11:34:14,na para bang pagod na pagod siya,tl
2023715960780435896,2026-02-17 11:07:38,sa talang buhay ko na pagoapa swap eto lang ata yung masakit ang ulo ko,tl
2023714584977436925,2026-02-17 11:02:10,pwede bang skip nalang tong 2nd sem nato pagod na pagod nako beh gusto ko na mag 4rth year,tl
2023708264803037393,2026-02-17 10:37:03,pagod na pagod ako,tl
2023706939692380331,2026-02-17 10:31:47,pagod na pagod si bella huhuhu sana manalo sila kase grabe sakripisyo ni baccla sa floor pvl2026,tl
2023699036403101971,2026-02-17 10:00:23,kala mo talaga pagod na pagod si jimenez at adorador teh ilan lang pinuntos niyoooo pvl2026,tl
2023696540351820031,2026-02-17 09:50:28,need ko dalhin si cleo d nagaling sipon niya tapos parang nahihirapan siyang huminga,tl
2023696124616556968,2026-02-17 09:48:49,grabe 2 shift ba sha bakit pagod na pagod habang naka duty,id
2023693569102622953,2026-02-17 09:38:39,magmall dapat pero pagod na pagod sa ginawa kong pagliligpit ng gamit hirap ng may renovation sa bahay jusko,tl
2023693121515888739,2026-02-17 09:36:53,closed po muna today sobrang taas ng lagnat ko and may respiratory infection daw ako sabi ni doc nag chills din ako kagabi sooo hindi ko muna ipupush si self thank you for understanding po,tl
2023684669267734753,2026-02-17 09:03:18,i freaking hate sipon huhu ang sama ng pakiramdam ko and ang pangit ng taste buds q rn fuck it,tl
2023679225849614492,2026-02-17 08:41:40,pa 2 months na tong sipon na to taena di na nawala,sh
2023679120685871365,2026-02-17 08:41:15,tangina e no ako pagod na pagod na tas sila pa chill chill lang mga bullshit,tl
2023679088733593793,2026-02-17 08:41:07,daming reklamo kala mo pagod na pagod e,sl
2023676371688694184,2026-02-17 08:30:19,bading domunditv maging professional ka naman pagod na pagod na kami laging pumoprotekta sa mga artist mo eh masyado ka namang favoritism,tl
2023675199468503362,2026-02-17 08:25:40,take me back to elyu and baguio kahit medyo pagod na pagod ako ahhahahahaha,tl
2023671048726597958,2026-02-17 08:09:10,d pa makatulog dahil d makahinga sa baradong ilong awa n lg tlg,tl
2023670871353639089,2026-02-17 08:08:28,2 days nang walang maayos na kain dahil sa bwiset na sipon ah mangayayat na naman _,tl
2023670092353909015,2026-02-17 08:05:22,di ako mapakali pag may lagnat si niki,tl
2023652136685580476,2026-02-17 06:54:01,lord pagod na ako pagod na pagod,tl
2023646355747754099,2026-02-17 06:31:03,di na nawala sipon ko ahhk office ang lamig,tl
2023641649239543913,2026-02-17 06:12:21,grabe lagnat yun ah sobrang random bawal pa naman mag sickleave ngayon jeske,tl
2023637378876023216,2026-02-17 05:55:23,nawala bigla lagnat ko sainyo,tl
2023635448711504281,2026-02-17 05:47:42,buti pa lagnat ko mahal ako e e ikaw,tl
2023633038295630098,2026-02-17 05:38:08,jusko di na nawalan ng sipon,tl
2023631306006179976,2026-02-17 05:31:15,ako tumayo nung tapos na ko kumain tapos ikaw bago pa lang like ahhhh my heart and please eat a proper meal naman pag lunch pag breakfast okay yun pero pag lunch hindi balanced diet para healthy ikaw hindi pa nga yata gumagaling yung sipon at ubo mo eh i felt bad din nung,tl
2023626471323967595,2026-02-17 05:12:02,okay lang yan shanly pareho tau may lagnat,en
2023615828332249099,2026-02-17 04:29:45,gumaling lg ak sa sakit k sipon na nanghihigop ng energy maglalakwatya talaga ak like gagala ng bonggangbongga,tl
2023613658211983756,2026-02-17 04:21:07,pagod na pagod na ako hindi matapos tapos tong issue na to,tl
2023608222113034481,2026-02-17 03:59:31,hirap naman kapag hina ng resistensya isang linggo nanaman tong sipon na to,tl
2023604165172474325,2026-02-17 03:43:24,kuhanin mo na ko lord wala naman ng may gustong magstay pa ko at magstay pa sakin pagod na pagod na ko,tl
2023601973673742461,2026-02-17 03:34:41,pagod na pagod na ko,jbo
2023600091920298487,2026-02-17 03:27:13,sakit ng buonng katawan sipon balakang sinat init ng mata diko na alam,tl
2023593833196646474,2026-02-17 03:02:21,happy birthday self timing ang lagnat at paos,en
2023586445768774056,2026-02-17 02:32:59,burnout 3d version plus ubot sipon httpstcox5kxgdjnvq,en
2023580501454594315,2026-02-17 02:09:22,i need to fvcking take my meds religiously kasi buong weekend na nga ako may sakit bumabalik balik pa lagnat ko hayup talaga,tl
2023576951915749752,2026-02-17 01:55:16,pagod na pagod na ako lord,tl
2023561973435429123,2026-02-17 00:55:45,may sipon ang kumot ko yang pinapagamit ko kay jhorell,tl
2023558535494463927,2026-02-17 00:42:05,pattysotelo724 pagod na pagod lalamunan ko ahahah,jbo
2023556852915859672,2026-02-17 00:35:24,pati pag katao ko pagod na pagod na,jbo
2023533997272510857,2026-02-16 23:04:35,tinatalban din naman pala ng lagnat,tl
2023531069979734448,2026-02-16 22:52:57,gumising na masakit ang ulo gtlt,tl
2023529455101366424,2026-02-16 22:46:32,palitan nyo na si caramel na favorite ko please pagod na pagod na si caramel ko im excited,tl
2023525053938479564,2026-02-16 22:29:02,kayanaman ako ang nainom si khalell may sipon,tl
2023515792411959536,2026-02-16 21:52:14,noong namatay si nanay may ubo at lagnat ang bata,tl
2023514778975814051,2026-02-16 21:48:13,kapag pagod na pagod talaga buo kong kaluluwa mas maaga ako nagigising eh imbes na makakabawi sa tulog eh,tl
2023512961940398154,2026-02-16 21:40:59,pagod na pagod ako sayo cy,tl
2023509232214307022,2026-02-16 21:26:10,pak the shit taas ng lagnat ko,tl
2023465077392003478,2026-02-16 18:30:43,pagod ang katawan masakit ang ulo pero di makatulog,tl
2023459872000410069,2026-02-16 18:10:02,pagod na pagod na pagod na,gn
2023452549811237233,2026-02-16 17:40:56,salamat nawala lagnat q nhay,en
2023451384356720669,2026-02-16 17:36:18,sipon szn fucking helll,hu
2023449686313697451,2026-02-16 17:29:33,tulo sipon ko kakaiyak eh emz,fi
2023448773612212457,2026-02-16 17:25:56,lord give me strength po to finish everything pagod na pagod na ako i am still wide awake while my groupmates were probably in their cozy bed sleeping peacefully ang hirap,en
2024722153225212002,2026-02-20 05:45:53,mwksiez hahahahshaaha real daming absent samin lagnat daw,en
2024698127949975691,2026-02-20 04:10:25,puro gipang hilanat ya mga tao after bulang hahaha,tl
2024599626138161245,2026-02-19 21:39:00,bshet na hagdan sa brokeeeee gi hilanat ko,tl
2024450337994862633,2026-02-19 11:45:47,dutlan paman diay tag hilanat hahahahah ge,en
2024339539385602492,2026-02-19 04:25:31,natayyy takdan gud sa hilanat,ceb
2024244674932986105,2026-02-18 22:08:33,grabee kani nga hilanat binungtaga ang labad sa ulo,ceb
2024050980657205320,2026-02-18 09:18:53,gi hubak man guro na imong utok,fi
2023961711447818258,2026-02-18 03:24:10,wa nako nalipay aning hilanat dimada ug waaawww,en
2023640145547981181,2026-02-17 06:06:22,ulian sheinamae sa hilanat gi shoppingan ni kendric hahahahhahaha,tl
2022302179781144587,2026-02-13 13:29:46,original song sorry may sipon haha httpstco3nkzlrno2y,en
2022224335583555983,2026-02-13 08:20:27,magingat sa influenzalike illness ili ang ili ay maaaring magsimula sa simpleng ubo sipon lagnat at pananakit ng katawan ugaliin ang tamang paghuhugas ng kamay pagsuot ng mask kung may sakit at agad na magpatingin sa health center kung may nararamdamang sintomas httpstcoyjmxhnyyy6,tl
2023351968304115932,2026-02-16 11:01:15,pleaseeee langggg bigyan ng hustisya ang tax namin pagod na pagod na sa inyo si ayef miss you so much our ayef and manny 143 sa inyo ikulong ang mga kurakot namimiss na rin namin ang mga halaman ni manny donbelle new movie donbelle tayosawakas newmoviealert httpstcoiujbo9vkwq,tl
2022951109275587013,2026-02-15 08:28:23,pagod na pagod na pagod na pagod na pagod na ko oustsergio httpstcoxxlwlnh2ta,tl
2022252205802393686,2026-02-13 10:11:12,prithvi10_ sachin_rt poracha baap nivant asto lagnat httpstcosirmgbmoux,en
2021944427716260052,2026-02-12 13:48:12,kaya pala pagod na pagod ako these days wala akong pahinga,tl
2023084535068664078,2026-02-15 17:18:34,talmejes pagod na pagod na ako sa mga yan bbs carmelle in krystal we trust,tl
2021848760301797429,2026-02-12 07:28:03,nag improv class ba si joy barcoma ngayon ko lang nakitang pagod na pagod sila baus at macoy sa podcast taas ng energy ni badeng,tl
2023053881874518257,2026-02-15 15:16:46,pagod na pagod na pagaod na pagod bbs heath httpstco7sisuzru2v,en
2021035168396706183,2026-02-10 01:35:07,lalo tumaas lagnat ko ha inang tickets yan pang isang buwan na httpstco77u5grdpd8,tl
2020755371581952486,2026-02-09 07:03:19,what pains me is not just the fact na nahulog si cella sa hagdan her thoughts when her head hit the stairs broke me more that i felt comfort pagod na pagod na ako ngayon lang ako makakapagpahinga makes me so mad kasi bakit si cella nalang palagi ang jonaxxttvekab15 httpstco80laixeqkc,tl
2020821420536959245,2026-02-09 11:25:46,i need this ver on repeat sa spotify pagod na pagod tatu samin anak nang pocha naka 3k plays na ata httpstcoav91cq8ywt,en
2019987921047273771,2026-02-07 04:13:44,saved ppl in la playa roja whilst fighting the goons rescued amp brought to the hospital hostaged again fought the goons again amp now still saving their families pagod na pagod na kami for liam amp olsen nautusan na naman sila grit by liam roja clock ticks donnypangilinan httpstcotdkxsnbwpa,en
2023359255605338472,2026-02-16 11:30:13,shet pagod na pagod na pagod na pagod na ako sa duty na itoooooo please lang sana matapos na tong feb,tl
2020604305787814083,2026-02-08 21:03:02,kahit na may sinat magttp pa din para sa mikbrent gioluna uh takeover gioluna uh takeover httpstcoi4vddm0l14,ro
2021519508196999497,2026-02-11 09:39:43,pagod na pagod na pagod na ako httpstcoklrqjc1u64,tl
2021775264230047896,2026-02-12 02:36:00,huwag sana tumutulo ang sipon ko sa araw ng kasal malamig nga ang panahon allergy naman ang kalaban ko good morning nga pala,tl
2022493335416692823,2026-02-14 02:09:21,job hunting is just so hard in the philippines engineer nyo pagod na pagod na pagod na pagod na,en
